export_date,Slot,Team,Player,Pitcher,Grade,OnBaseScore,Matchup,ZF,G2TB%,SimTB2%,AVG,SLG,ISO,xwOBA,XBH%,HH%,SimTB,LA°,TB Signal,Plate IQ,IQ Grade,Zone Risk
7/19/2026,,COL,Ezequiel Tovar,Hunter Greene,🤔 Average,27,14,2.9,,26.50%,,,0.128,0.269,,,0.7,26.5,0,45,C,0
7/19/2026,,STL,Masyn Winn,Eduardo Rodriguez,🤔 Average,27,46,0.6,,60.80%,,,0.087,0.298,,,1.2,24.7,0,37,D,0
7/19/2026,,AZ,Jorge Barrosa,Andre Pallante,🤔 Average,27,22,2.1,,53.40%,,,0.159,0.23,,,0.5,8.1,0,44,C,0
7/19/2026,,NYM,Jorge Polanco,Alan Rangel,💥 Hittable,26,35,1.4,,55.20%,,,0.091,0.256,,,0.9,0.8,0,37,D,0
7/19/2026,,PHI,Edmundo Sosa,Nolan McLean,⚠️ Tough,26,16,1.4,,22.80%,,,0.145,0.308,,,0.7,1,0,45,C,0
7/19/2026,,PHI,Gabriel Rincones Jr.,Nolan McLean,⚠️ Tough,26,32,1.4,,52.70%,,,0.125,0.211,,,0.5,6.1,0,29,F,0
7/19/2026,,MIN,Austin Martin,Shota Imanaga,🤔 Average,26,39,0.4,,53.50%,,,0.076,0.32,,,0.8,15.6,0,65,B,0
7/19/2026,,MIN,Luke Keaschall,Shota Imanaga,🤔 Average,26,37,0.6,,45.60%,,,0.089,0.313,,,1.6,11.3,0,53,C,0
7/19/2026,,TOR,Sean Keys,Sean Burke,⚠️ Tough,25,41,2.5,,47.70%,,,0.118,0.222,,,1.1,9.8,0,37,D,0
7/19/2026,,LAD,Hyeseong Kim,Cam Schlittler,‼️ Elite,25,25,0.8,,48.60%,,,0.069,0.287,,,1.1,9.2,0,45,C,0
7/19/2026,,LAD,Alex Freeland,Cam Schlittler,‼️ Elite,25,25,0.5,,48.50%,,,0.083,0.284,,,1.2,6.3,0,35,D,1
7/19/2026,,NYY,Anthony Volpe,Yoshinobu Yamamoto,‼️ Elite,25,25,0.6,,41.20%,,,0.078,0.294,,,0.9,-6.5,0,38,D,0
7/19/2026,,PIT,Billy Cook,Joey Cantillo,💥 Hittable,25,5,0,,50.20%,,,0.095,0.155,,,0.3,20.3,0,44,C,0
7/19/2026,,CLE,Kyle Manzardo,Paul Skenes,‼️ Elite,25,36,2.4,,38.60%,,,0.14,0.29,,,0.8,10.5,0,38,D,0
7/19/2026,,CIN,TJ Friedl,Ryan Feltner,🎯 Target,25,25,1.6,,52.60%,,,0.088,0.242,,,0.9,18.1,0,56,B,0
7/19/2026,,LAD,Hyeseong Kim,Unknown (nan),,24,15,0,,48.60%,,,0.069,0.287,,,0.6,9.2,0,45,C,0
7/19/2026,,PHI,Justin Crawford,Nolan McLean,⚠️ Tough,24,32,0.7,,53.40%,,,0.088,0.268,,,1.2,1.3,0,56,B,0
7/19/2026,,PHI,Felix Reyes,Nolan McLean,⚠️ Tough,24,22,2.8,,22.50%,,,0.105,0.253,,,0.6,9.3,0,20,F,0
7/19/2026,,TEX,Andrew McCutchen,Grant Holmes,🤔 Average,24,15,1.5,,48%,,,0.068,0.233,,,0.4,16,0,69,A,0
7/19/2026,,MIL,Blake Perkins,Eury Pérez,⚠️ Tough,24,13,1.1,,35.30%,,,0.12,0.268,,,0.3,20.5,0,53,C,0
7/19/2026,,STL,Nolan Gorman,Eduardo Rodriguez,🤔 Average,24,24,1.8,,34.60%,,,0.124,0.289,,,0.7,25.5,0,23,F,0
7/19/2026,,TOR,Davis Schneider,Sean Burke,⚠️ Tough,23,33,3,,49.50%,,,0.143,0.258,,,0.5,28.8,0,39,D,0
7/19/2026,,BOS,Nick Sogard,Shane McClanahan,⚠️ Tough,23,8,0,,30.10%,,,0.114,0.294,,,0.4,-3.3,0,48,C,0
7/19/2026,,BOS,Tsung-Che Cheng,Shane McClanahan,⚠️ Tough,23,8,0,,29.50%,,,0.03,0.33,,,0.8,7.2,0,32,D,0
7/19/2026,,PHI,Rafael Marchán,Nolan McLean,⚠️ Tough,23,28,2.2,,35.80%,,,0.071,0.235,,,0.5,26.9,0,52,C,0
7/19/2026,,CLE,George Valera,Paul Skenes,‼️ Elite,22,12,0,,41.80%,,,0.096,0.221,,,0.8,16.1,0,46,C,0
7/19/2026,,CLE,Austin Hedges,Paul Skenes,‼️ Elite,22,36,1.2,,41.50%,,,0.123,0.291,,,1.2,7.6,0,48,C,0
7/19/2026,,HOU,Zach Dezenzo,Brandon Young,🤔 Average,22,23,1.5,,42.20%,,,0.111,0.275,,,0.8,7.9,0,30,F,0
7/19/2026,,DET,Matt Vierling,Ryan Johnson,🎯 Target,22,31,1.2,,45.10%,,,0.126,0.304,,,1.1,22.7,0,44,C,0
7/19/2026,,NYM,Ronny Mauricio,Alan Rangel,💥 Hittable,21,32,2.1,,44.70%,,,0.08,0.21,,,0.9,7.1,0,26,F,0
7/19/2026,,SD,Jase Bowen,Noah Cameron,🎯 Target,21,4,0,,40%,,,0.043,0.235,,,0.3,9.2,0,34,D,0
7/19/2026,,STL,Pedro Pagés,Eduardo Rodriguez,🤔 Average,21,30,1.3,,42.40%,,,0.122,0.252,,,0.6,19.3,0,29,F,0
7/19/2026,,CWS,Edgar Quero,Trey Yesavage,⚠️ Tough,19,15,1.2,,40%,,,0.047,0.257,,,0.5,3.3,0,48,C,0
7/19/2026,,TOR,Myles Straw,Sean Burke,⚠️ Tough,19,26,1,,45.10%,,,0.099,0.28,,,0.5,13.7,0,44,C,0
7/19/2026,,NYM,Luis Torrens,Alan Rangel,💥 Hittable,19,22,1.3,,51.50%,,,0.102,0.269,,,0.7,9.3,0,26,F,0
7/19/2026,,TEX,Sam Haggerty,Grant Holmes,🤔 Average,19,4,0,,50.20%,,,0.023,0.162,,,0.3,1.7,0,54,C,0
7/19/2026,,CLE,Juan Brito,Paul Skenes,‼️ Elite,19,8,0,,28.80%,,,0.104,0.223,,,0.8,12,0,52,C,0
7/19/2026,,BAL,Colton Cowser,Hunter Brown,🤔 Average,19,62,3.4,,50.50%,,,0.128,0.316,,,1.1,-19,0,39,D,0
7/19/2026,,BAL,Jackson Holliday,Hunter Brown,🤔 Average,19,58,2.9,,48.10%,,,0.159,0.324,,,0.8,1.7,0,24,F,0
7/19/2026,,SD,Bryce Johnson,Noah Cameron,🎯 Target,19,0,0,,39%,,,0.044,0.168,,,0,10.7,0,33,D,0
7/19/2026,,KC,Kameron Misner,Germán Márquez,🎯 Target,19,3,0,,62.80%,,,0.024,0.212,,,0.2,11.4,0,31,F,0
7/19/2026,,MIN,Tristan Gray,Shota Imanaga,🤔 Average,19,24,1.1,,36.20%,,,0.101,0.274,,,1.2,1.4,0,44,C,0
7/19/2026,,MIN,Orlando Arcia,Shota Imanaga,🤔 Average,19,30,0,,43.10%,,,0.083,0.261,,,1.2,-3.7,0,33,D,0
7/19/2026,,CHC,Nico Hoerner,Zebby Matthews,💥 Hittable,19,23,0.3,,39.90%,,,0.096,0.314,,,1.3,9.5,0,60,B,0
7/19/2026,,CIN,Edwin Arroyo,Ryan Feltner,🎯 Target,19,9,0,,41.10%,,,0.047,0.298,,,0.6,12.6,0,57,B,0
7/19/2026,,WSH,Jorbit Vivas,Jacob Lopez,🎯 Target,19,22,1.2,,48.80%,,,0.092,0.294,,,0.6,7.4,0,64,B,0
7/19/2026,,WSH,Nasim Nuñez,Jacob Lopez,🎯 Target,19,38,0.3,,68.30%,,,0.047,0.26,,,1.1,0,0,30,F,0
7/19/2026,,ATH,Lawrence Butler,Foster Griffin,⚠️ Tough,19,14,1,,32.40%,,,0.097,0.302,,,0.5,1,0,31,F,0
7/19/2026,,ATH,Darell Hernaiz,Foster Griffin,⚠️ Tough,19,27,0,,54%,,,0.051,0.259,,,1,16.4,0,44,C,0
7/19/2026,,DET,James Outman,Ryan Johnson,🎯 Target,19,34,4.2,,44.90%,,,0.131,0.24,,,0.8,14.6,0,65,B,0
7/19/2026,,AZ,Pavin Smith,Andre Pallante,🤔 Average,19,14,0,,42%,,,0.051,0.264,,,0.3,22.2,0,44,C,0
7/19/2026,,NYY,J.C. Escarra,Will Klein,🤔 Average,18,7,0,,36.40%,,,0.082,0.272,,,0.6,24.2,0,42,D,0
7/19/2026,,HOU,Dustin Harris,Brandon Young,🤔 Average,18,10,0,,41.50%,,,0.07,0.301,,,0.7,4.6,0,51,C,0
7/19/2026,,TOR,Eloy Jiménez,Sean Burke,⚠️ Tough,17,28,0,,53.60%,,,0,0.275,,,0.6,6.8,0,31,F,0
7/19/2026,,LAD,Alex Call,Unknown (nan),,17,4,0,,48.20%,,,0.071,0.252,,,0.3,12.3,0,49,C,0
7/19/2026,,NYY,Ali Sánchez,Will Klein,🤔 Average,17,7,0,,29.30%,,,0.057,0.269,,,0.4,15.1,0,53,C,0
7/19/2026,,BOS,Mickey Gasper,Shane McClanahan,⚠️ Tough,17,3,0,,28.90%,,,0.065,0.275,,,0.3,7.5,0,64,B,0
7/19/2026,,ATL,Sandy León,Nathan Eovaldi,🤔 Average,17,10,0,,35.80%,,,0,0.149,,,0.4,20.7,0,43,D,0
7/19/2026,,PIT,Nick Yorke,Joey Cantillo,💥 Hittable,17,18,1.4,,47.60%,,,0.079,0.289,,,0.3,18.3,0,42,D,0
7/19/2026,,HOU,Nick Allen,Brandon Young,🤔 Average,17,16,1,,45.20%,,,0.065,0.221,,,0.6,19,0,55,C,0
7/19/2026,,MIA,Christopher Morel,Robert Gasser,🤔 Average,17,8,0,,46.80%,,,0.044,0.217,,,0.7,18.6,0,38,D,0
7/19/2026,,MIL,Andrew Vaughn,Eury Pérez,⚠️ Tough,17,24,0.6,,38.30%,,,0.157,0.356,,,0.7,1.5,0,69,A,0
7/19/2026,,MIN,Matt Wallner,Shota Imanaga,🤔 Average,17,18,1,,32.30%,,,0.125,0.279,,,0.7,21.8,0,31,F,0
7/19/2026,,LAA,Bryce Teodosio,Casey Mize,‼️ Elite,17,3,0,,44.60%,,,0.043,0.199,,,0.2,0.6,0,32,D,0
7/19/2026,,SEA,Leo Rivas,Robbie Ray,🤔 Average,17,1,0,,37.20%,,,0.04,0.23,,,0.1,18.5,0,59,B,0
7/19/2026,,CWS,Rikuu Nishida,Trey Yesavage,⚠️ Tough,16,10,0,,41.50%,,,0,0.229,,,0.4,1.3,0,48,C,0
7/19/2026,,LAD,Alex Call,Cam Schlittler,‼️ Elite,16,10,0.8,,48.20%,,,0.071,0.252,,,0.4,12.3,0,49,C,0
7/19/2026,,NYY,J.C. Escarra,Yoshinobu Yamamoto,‼️ Elite,16,6,0,,36.40%,,,0.082,0.272,,,0.7,24.2,0,42,D,0
7/19/2026,,NYY,Ali Sánchez,Yoshinobu Yamamoto,‼️ Elite,16,8,0,,29.30%,,,0.057,0.269,,,0.4,15.1,0,53,C,0
7/19/2026,,TB,Nick Fortes,Sonny Gray,⚠️ Tough,16,22,1,,42.30%,,,0.08,0.268,,,1.1,4.9,0,43,D,0
7/19/2026,,TB,Hunter Feduccia,Sonny Gray,⚠️ Tough,16,21,0.8,,50.60%,,,0.103,0.272,,,0.7,12.6,0,18,F,0
7/19/2026,,CLE,Petey Halpin,Paul Skenes,‼️ Elite,16,7,0,,37%,,,0.089,0.245,,,0.7,19.8,0,37,D,0
7/19/2026,,ATH,Jeff McNeil,Foster Griffin,⚠️ Tough,16,11,0.7,,29.40%,,,0.074,0.295,,,0.7,12.5,0,52,C,0
7/19/2026,,SF,Daniel Susac,Logan Gilbert,⚠️ Tough,16,6,0,,37.50%,,,0.065,0.256,,,0.6,5.7,0,38,D,0
7/19/2026,,STL,Victor Scott II,Eduardo Rodriguez,🤔 Average,16,22,0.5,,45.70%,,,0.065,0.253,,,0.8,-5.1,0,42,D,0
7/19/2026,,PHI,Garrett Stubbs,Nolan McLean,⚠️ Tough,14,6,0,,42.40%,,,0,0.246,,,0.2,16.3,0,41,D,0
7/19/2026,,COL,Chad Stevens,Hunter Greene,🤔 Average,14,1,0,,21.80%,,,0,0.224,,,0.1,6.4,0,34,D,0
7/20/2026,,DET,Riley Greene,Jameson Taillon,💥 Hittable,97,98,2.8,,63.40%,,,0.298,0.361,,,2,9.2,1,39,D,0
7/20/2026,,SEA,Dominic Canzone,Andrew Abbott,💥 Hittable,97,100,4.4,,63.20%,,,0.256,0.372,,,1.9,33.6,1,41,D,0
7/20/2026,,SD,Ty France,Bryce Elder,💥 Hittable,93,96,5.1,,55.80%,,,0.582,0.34,,,2.3,16.4,1,52,C,0
7/20/2026,,SF,Bryce Eldridge,Michael Wacha,🤔 Average,93,83,2.7,,46.90%,,,0.338,0.366,,,2.1,18.2,1,64,B,0
7/20/2026,,MIL,Brice Turang,Freddy Peralta,💥 Hittable,93,87,3.3,,58.30%,,,0.261,0.348,,,1.8,4.5,1,48,C,0
7/20/2026,,TEX,Joc Pederson,Erick Fedde,🎯 Target,93,92,3.8,,50.50%,,,0.355,0.374,,,2,18,1,36,D,0
7/20/2026,,ATH,Shea Langeliers,Mitch Bratt,🎯 Target,93,100,4.8,,61.60%,,,0.391,0.377,,,2.8,15.6,1,50,C,0
7/20/2026,,AZ,Corbin Carroll,Jeffrey Springs,🎯 Target,93,91,2.4,,63.80%,,,0.222,0.333,,,1.9,17,1,44,C,0
7/20/2026,,CIN,Nathaniel Lowe,George Kirby,🤔 Average,93,92,4.8,,56.90%,,,0.44,0.343,,,1.9,3.6,1,61,B,0
7/20/2026,,SEA,Randy Arozarena,Andrew Abbott,💥 Hittable,93,66,2.3,,52.90%,,,0.21,0.351,,,1.6,18.4,1,35,D,0
7/20/2026,,STL,Alec Burleson,José Soriano,🤔 Average,93,89,2.7,,54.70%,,,0.108,0.384,,,2,12,1,53,C,0
7/20/2026,,AZ,Nolan Arenado,Jeffrey Springs,🎯 Target,89,86,3.1,,64%,,,0.31,0.302,,,2,28.9,1,44,C,0
7/20/2026,,CIN,Elly De La Cruz,George Kirby,🤔 Average,89,90,3.8,,52%,,,0.277,0.362,,,2.2,13.7,1,47,C,0
7/20/2026,,DET,Dillon Dingler,Jameson Taillon,💥 Hittable,88,84,4,,52.50%,,,0.094,0.358,,,1.9,10.7,1,52,C,0
7/20/2026,,STL,JJ Wetherholt,José Soriano,🤔 Average,87,77,2.3,,50.50%,,,0.158,0.363,,,2.1,10.5,1,59,B,0
7/20/2026,,MIN,Ryan Jeffers,Tanner Bibee,🤔 Average,86,95,5,,49.60%,,,0.293,0.411,,,1.9,13.9,1,49,C,0
7/20/2026,,PIT,Esmerlyn Valdez,Ryan Weathers,🤔 Average,86,100,7.7,,57.80%,,,0.492,0.364,,,3.6,34,1,36,D,0
7/20/2026,,NYY,Ben Rice,Braxton Ashcraft,⚠️ Tough,86,100,5.8,,50.80%,,,0.295,0.382,,,2.5,12.7,1,56,B,0
7/20/2026,,TOR,Luis Urías,Nick Martinez,⚠️ Tough,86,76,6,,58.60%,,,0.262,0.313,,,1,22.8,1,45,C,0
7/20/2026,,BAL,Coby Mayo,Payton Tolle,⚠️ Tough,86,83,4.6,,49.30%,,,0.484,0.311,,,3,19.9,1,35,D,0
7/20/2026,,BOS,Willson Contreras,Shane Baz,💥 Hittable,86,85,5.6,,48%,,,0.55,0.373,,,1.9,12,1,39,D,0
7/20/2026,,PHI,Kyle Schwarber,Emmet Sheehan,🤔 Average,86,88,6.7,,47.50%,,,0.263,0.378,,,2.2,7,1,29,F,0
7/20/2026,,SF,Rafael Devers,Michael Wacha,🤔 Average,86,87,2.9,,55.30%,,,0.221,0.324,,,1.8,9.5,1,27,F,0
7/20/2026,,CHC,Pete Crow-Armstrong,Jack Flaherty,🤔 Average,86,83,4.2,,53.40%,,,0.142,0.363,,,1.6,17.1,1,30,F,0
7/20/2026,,TEX,Wyatt Langford,Erick Fedde,🎯 Target,86,100,4.8,,66.20%,,,0.228,0.309,,,2.2,28.7,1,53,C,0
7/20/2026,,WSH,James Wood,Kyle Freeland,💥 Hittable,86,79,6.1,,41.50%,,,0.297,0.43,,,1.6,11.3,1,39,D,0
7/20/2026,,WSH,Curtis Mead,Kyle Freeland,💥 Hittable,86,93,5.7,,51.60%,,,0.385,0.361,,,2.1,2.3,1,41,D,0
7/20/2026,,COL,Hunter Goodman,Andrew Alvarez,🤔 Average,86,100,7.9,,52.20%,,,0.526,0.35,,,3.4,19.7,1,38,D,0
7/20/2026,,AZ,Tim Tawa,Jeffrey Springs,🎯 Target,85,70,3.9,,59.90%,,,0.459,0.284,,,1.3,4.9,1,42,D,0
7/20/2026,,MIA,Griffin Conine,Ronel Blanco,,84,68,0,,55.60%,,,0.633,0.357,,,2.7,9.5,1,43,D,0
7/20/2026,,WSH,Joey Wiemer,Kyle Freeland,💥 Hittable,84,100,0,,64.70%,,,0.275,0.325,,,2.2,-3.1,1,36,D,0
7/20/2026,,DET,Kevin McGonigle,Jameson Taillon,💥 Hittable,83,78,1.4,,61.10%,,,0.212,0.371,,,1.5,19,1,62,B,0
7/20/2026,,TOR,Kazuma Okamoto,Nick Martinez,⚠️ Tough,82,72,4.5,,48.40%,,,0.151,0.341,,,1.4,21.3,1,47,C,0
7/20/2026,,TOR,Brandon Valenzuela,Nick Martinez,⚠️ Tough,82,70,3.1,,50.50%,,,0.22,0.315,,,1.4,3.6,1,24,F,0
7/20/2026,,SF,Jesus Rodriguez,Michael Wacha,🤔 Average,82,77,4.9,,58%,,,0.389,0.294,,,1.4,9.5,1,46,C,0
7/20/2026,,CIN,Sal Stewart,George Kirby,🤔 Average,82,69,4.1,,46.30%,,,0.289,0.338,,,1.8,5.5,1,57,B,0
7/20/2026,,STL,Bryan Torres,José Soriano,🤔 Average,82,73,4.2,,51.10%,,,0.178,0.318,,,1.4,20.6,1,37,D,0
7/20/2026,,PHI,Bryce Harper,Emmet Sheehan,🤔 Average,81,89,3.6,,49.90%,,,0.091,0.383,,,1.8,16.7,1,39,D,0
7/20/2026,,SF,Willy Adames,Michael Wacha,🤔 Average,81,83,3.5,,55.70%,,,0.294,0.284,,,2.2,28.7,1,37,D,0
7/20/2026,,DET,Spencer Torkelson,Jameson Taillon,💥 Hittable,81,64,4.1,,47.30%,,,0.329,0.312,,,1.6,8,1,36,D,0
7/20/2026,,WSH,Andrés Chaparro,Kyle Freeland,💥 Hittable,80,72,0,,45.90%,,,0.492,0.376,,,1.4,20.4,1,46,C,0
7/20/2026,,CIN,Spencer Steer,George Kirby,🤔 Average,80,65,3.9,,43.50%,,,0.312,0.334,,,1.8,14.7,1,52,C,0
7/20/2026,,TB,Junior Caminero,Dylan Cease,‼️ Elite,79,67,4.9,,36.40%,,,0.215,0.383,,,2,9.2,1,45,C,0
7/20/2026,,BOS,Wilyer Abreu,Shane Baz,💥 Hittable,79,76,2.7,,43.10%,,,0.495,0.366,,,2.3,20.8,1,43,D,0
7/20/2026,,ATL,Drake Baldwin,JP Sears,🎯 Target,79,71,5.4,,38.10%,,,0.384,0.412,,,2.7,14.1,1,42,D,0
7/20/2026,,KC,Jac Caglianone,Trevor McDonald,💥 Hittable,79,97,3.4,,52.70%,,,0.262,0.373,,,1.8,1.1,1,40,D,0
7/20/2026,,CWS,Munetaka Murakami,Jacob deGrom,‼️ Elite,79,72,5.8,,42.10%,,,0.127,0.375,,,1.7,8.7,1,31,F,0
7/20/2026,,HOU,Yordan Alvarez,Janson Junk,💥 Hittable,79,100,6.4,,55.40%,,,0.281,0.49,,,2.3,23.1,1,40,D,0
7/20/2026,,LAA,Mike Trout,Kyle Leahy,💥 Hittable,79,68,5.7,,35.40%,,,0.136,0.429,,,1.7,25.2,1,38,D,0
7/20/2026,,MIL,Jackson Chourio,Freddy Peralta,💥 Hittable,78,77,2.9,,54.20%,,,0.109,0.332,,,1.6,8.1,1,32,D,0
7/20/2026,,MIL,William Contreras,Freddy Peralta,💥 Hittable,78,61,2.5,,49.60%,,,0.289,0.342,,,1.6,13.5,1,55,C,0
7/20/2026,,CIN,Eugenio Suárez,George Kirby,🤔 Average,78,67,4.1,,52.10%,,,0.352,0.275,,,1.8,26.1,1,36,D,0
7/20/2026,,CIN,Jose Trevino,George Kirby,🤔 Average,78,68,4.5,,57.60%,,,0.474,0.258,,,1.9,2.7,1,44,C,0
7/20/2026,,MIN,Byron Buxton,Tanner Bibee,🤔 Average,77,99,6,,56.10%,,,0.161,0.355,,,2.4,20.3,1,51,C,0
7/20/2026,,AZ,Ildemaro Vargas,Jeffrey Springs,🎯 Target,77,68,2,,63.90%,,,0.221,0.298,,,1.8,18.7,1,46,C,0
7/20/2026,,AZ,Gabriel Moreno,Jeffrey Springs,🎯 Target,77,68,1.7,,56.70%,,,0.083,0.364,,,1.4,9.1,1,46,C,0
7/20/2026,,CHC,Michael Busch,Jack Flaherty,🤔 Average,76,65,2.5,,50.30%,,,0.222,0.354,,,2.1,22.1,1,50,C,0
7/20/2026,,CHC,Seiya Suzuki,Jack Flaherty,🤔 Average,76,77,3.6,,53.20%,,,0.182,0.342,,,1.7,19.8,1,48,C,0
7/20/2026,,ATH,Carlos Cortes,Mitch Bratt,🎯 Target,76,80,1.7,,68.70%,,,0.287,0.345,,,2,3.7,1,41,D,0
7/20/2026,,WSH,Dylan Crews,Kyle Freeland,💥 Hittable,75,92,4,,62%,,,0.218,0.327,,,1.8,4.2,1,38,D,0
7/20/2026,,ATH,Tyler Soderstrom,Mitch Bratt,🎯 Target,75,60,4.4,,47.70%,,,0.433,0.349,,,2,12.6,1,50,C,0
7/20/2026,,SEA,Julio Rodríguez,Andrew Abbott,💥 Hittable,75,84,3.2,,59.60%,,,0.162,0.351,,,1.2,3.9,1,40,D,0
7/20/2026,,SEA,Luke Raley,Andrew Abbott,💥 Hittable,91,52,4.2,,40.90%,,,0.243,0.367,,,0.9,7,0,55,C,0
7/20/2026,,SEA,Cole Young,Andrew Abbott,💥 Hittable,88,46,2.9,,41.40%,,,0.338,0.326,,,1.4,13.8,0,35,D,0
7/20/2026,,STL,Jordan Walker,José Soriano,🤔 Average,85,54,3.2,,38.60%,,,0.156,0.356,,,1.5,22.9,0,42,D,0
7/20/2026,,STL,Jimmy Crooks,José Soriano,🤔 Average,85,48,1.5,,39.60%,,,0.589,0.359,,,1.4,14.5,0,28,F,0
7/20/2026,,SEA,J.P. Crawford,Andrew Abbott,💥 Hittable,84,58,3.1,,50.60%,,,0.128,0.334,,,1.1,12.5,0,57,B,0
7/20/2026,,SEA,Mitch Garver,Andrew Abbott,💥 Hittable,82,55,2.3,,55.30%,,,0.168,0.328,,,0.9,21.8,0,37,D,0
7/20/2026,,CIN,Tyler Stephenson,George Kirby,🤔 Average,80,57,2.1,,44.60%,,,0.396,0.346,,,2.1,32.1,0,50,C,0
7/20/2026,,CLE,Travis Bazzana,Joe Ryan,‼️ Elite,79,54,2.2,,44.40%,,,0.26,0.302,,,2,17.7,0,30,F,0
7/20/2026,,CWS,Miguel Vargas,Jacob deGrom,‼️ Elite,76,59,3.5,,32.10%,,,0.171,0.402,,,1.6,8.3,0,49,C,0
7/20/2026,,SD,Fernando Tatis Jr.,Bryce Elder,💥 Hittable,75,59,1.2,,49.40%,,,0.266,0.356,,,2,12.6,0,40,D,0
7/20/2026,,AZ,James McCann,Jeffrey Springs,🎯 Target,75,55,1.5,,57%,,,0.489,0.234,,,1.7,17.5,0,40,D,0
7/20/2026,,CLE,Chase DeLauter,Joe Ryan,‼️ Elite,74,44,1.9,,34.90%,,,0.256,0.341,,,1.6,18.4,0,69,A,0
7/20/2026,,TOR,George Springer,Nick Martinez,⚠️ Tough,73,56,3.9,,44.70%,,,0.268,0.305,,,1.7,15.1,0,49,C,0
7/20/2026,,SD,Luis Campusano,Bryce Elder,💥 Hittable,73,98,4.1,,64.20%,,,0.257,0.351,,,1.2,8.2,0,64,B,0
7/20/2026,,TEX,Brandon Nimmo,Erick Fedde,🎯 Target,73,57,1.7,,44.10%,,,0.178,0.385,,,1.5,11.3,0,45,C,0
7/20/2026,,WSH,Brady House,Kyle Freeland,💥 Hittable,73,99,2.9,,64.20%,,,0.123,0.311,,,2.1,8.9,0,45,C,0
7/20/2026,,AZ,Ketel Marte,Jeffrey Springs,🎯 Target,73,93,2.2,,61.10%,,,0.198,0.359,,,1.9,-0.1,0,48,C,0
7/20/2026,,AZ,Adrian Del Castillo,Jeffrey Springs,🎯 Target,73,44,2.9,,42.60%,,,0.381,0.283,,,1.1,5.7,0,41,D,0
7/20/2026,,AZ,Max Kepler,Jeffrey Springs,🎯 Target,73,61,0,,53.20%,,,0.115,0.323,,,1.8,15.9,0,31,F,0
7/20/2026,,MIN,Kody Clemens,Tanner Bibee,🤔 Average,72,75,3.6,,49.50%,,,0.353,0.329,,,1.8,15.2,0,34,D,0
7/20/2026,,TB,Victor Mesa Jr.,Dylan Cease,‼️ Elite,72,56,4.5,,39.10%,,,0.476,0.306,,,1.6,29.8,0,45,C,0
7/20/2026,,COL,Jake McCarthy,Andrew Alvarez,🤔 Average,72,97,3,,61.50%,,,0.23,0.295,,,2.3,5.5,0,45,C,0
7/20/2026,,MIL,Jake Bauers,Freddy Peralta,💥 Hittable,71,87,4.1,,54.40%,,,0.233,0.37,,,1.1,20.7,0,35,D,0
7/20/2026,,MIL,Garrett Mitchell,Freddy Peralta,💥 Hittable,71,64,2.3,,55.50%,,,0.13,0.331,,,1.5,8.3,0,20,F,0
7/20/2026,,CWS,Colson Montgomery,Jacob deGrom,‼️ Elite,71,57,5.3,,37%,,,0.257,0.327,,,1.7,26.1,0,40,D,0
7/20/2026,,WSH,CJ Abrams,Kyle Freeland,💥 Hittable,71,66,4.2,,41.90%,,,0.279,0.343,,,1.7,19.8,0,45,C,0
7/20/2026,,WSH,Keibert Ruiz,Kyle Freeland,💥 Hittable,71,74,3.2,,55.30%,,,0.31,0.287,,,2.3,6.1,0,74,A,0
7/20/2026,,CIN,Dane Myers,George Kirby,🤔 Average,71,48,2.5,,48.30%,,,0.255,0.348,,,0.9,6.2,0,42,D,0
7/20/2026,,CIN,JJ Bleday,George Kirby,🤔 Average,71,90,4.3,,53.90%,,,0.243,0.373,,,1.6,10.4,0,56,B,0
7/20/2026,,TB,Jonathan Aranda,Dylan Cease,‼️ Elite,70,61,1.9,,42%,,,0.178,0.36,,,1.6,6.5,0,41,D,0
7/20/2026,,TOR,Nathan Lukes,Nick Martinez,⚠️ Tough,70,61,1,,56.40%,,,0.185,0.299,,,1.5,20.9,0,42,D,0
7/20/2026,,LAD,Shohei Ohtani,Cristopher Sánchez,⚠️ Tough,70,54,3.9,,28%,,,0.275,0.4,,,2.2,18.5,0,51,C,0
7/20/2026,,KC,Lane Thomas,Trevor McDonald,💥 Hittable,70,49,3,,37.30%,,,0.429,0.332,,,1.7,16.8,0,71,A,0
7/20/2026,,NYM,Francisco Lindor,Jacob Misiorowski,‼️ Elite,70,49,2.5,,28.30%,,,0.357,0.37,,,2.2,3.9,0,52,C,0
7/20/2026,,TEX,Evan Carter,Erick Fedde,🎯 Target,69,57,2,,53.20%,,,0.275,0.298,,,1.2,24.3,0,53,C,0
7/20/2026,,TEX,Kyle Higashioka,Erick Fedde,🎯 Target,69,53,2.5,,50.40%,,,0.341,0.281,,,1.4,19.3,0,43,D,0
7/20/2026,,NYY,Jazz Chisholm Jr.,Braxton Ashcraft,⚠️ Tough,68,72,3,,48.60%,,,0.267,0.296,,,1.9,10.9,0,35,D,0
7/20/2026,,PHI,Trea Turner,Emmet Sheehan,🤔 Average,68,60,1.6,,47%,,,0.317,0.29,,,2.3,13.3,0,41,D,0
7/20/2026,,ATL,Matt Olson,JP Sears,🎯 Target,68,61,5.3,,38.70%,,,0.261,0.363,,,1.8,13.6,0,35,D,0
7/20/2026,,CHC,Alex Bregman,Jack Flaherty,🤔 Average,68,58,2,,52.20%,,,0.327,0.32,,,2,11.3,0,51,C,0
