grade,stars,batting_team,batter,batter_id,batter_hand,lineup_slot,lineup_confirmed,pitcher,pitcher_id,pitcher_hand,pitcher_team,top_pitches,game_id,game_time,home_team,away_team,total_flags,weighted_flag_score,in_slump,is_diamond,is_contact_pick,is_fallback,recent_flag_count,bvp_flag_count,vs_hand_flag_count,hist_hand_flag_count,hr_intent_score,season_pa,vs_hand_pa,recent_games_total,recent_games_both,recent_consistency_pct,pitcher_fb_pct_allowed,pitcher_hh_pct_allowed,pitcher_pa_faced,pitcher_meatball_pct,batter_meatball_score,meatball_matchup_score,bullpen_era,bullpen_hr9,bullpen_whip,bullpen_ip,bullpen_hr_rank,discipline_flag,discipline_score,season_chase_k_pct,recent_chase_k_pct,season_bb_pct,recent_bb_pct,oz_swing_pct,sim_pa,sim_h,sim_hr,sim_hr_adj,sim_2b,sim_3b,sim_bb,sim_k,sim_tb,sim_rbi,proj_hr_adj,proj_hit_prob,proj_xbh_prob,proj_avg_tb,proj_avg_rbi,recent_pa,recent_hr_count,ab_since_hr,recent_consec_hr_games,barrel_quality_score,recent_pulled_barrel_pct,recent_batter_ahead_pct,recent_iso,recent_sweet_spot_pct,recent_meatball_hr_rate,season_swstr_pct,season_woba,season_xwoba,blended_woba,blended_xwoba,l7_iso,l7_woba,l7_xwoba,zone_fit,gHR,gHR_yv2,recent_iso_yv2,season_iso,ps_score,ps_score_v2,hr_yesterday,so_close_count,so_close_max_dist,so_close_max_ev,so_close_reasons,ps_convergence,ps_conv_pitch,la_stddev,la_mean_l15,la_locked,bat_speed_vs_baseline,bat_speed_peaking,pitcher_count_mb_pct,fastball_velo_decay,pitcher_velo_declining,recent_avg_ev,recent_hh_pct,recent_avg_bat_speed,recent_batter_ahead_pct,recent_ev_flag,recent_barrel_pct,recent_barrel_flag,recent_fb_pct,recent_fb_flag,recent_avg_la,recent_la_flag,bvp_pa,bvp_hr_count,bvp_hr_by_pitch,bvp_avg_ev,bvp_hh_pct,bvp_avg_bat_speed,bvp_batter_ahead_pct,bvp_ev_flag,bvp_barrel_pct,bvp_barrel_flag,bvp_fb_pct,bvp_fb_flag,bvp_avg_la,bvp_la_flag,vs_hand_pa,vs_hand_hr_count,vs_hand_avg_ev,vs_hand_hh_pct,vs_hand_ev_flag,vs_hand_barrel_pct,vs_hand_barrel_flag,vs_hand_fb_pct,vs_hand_fb_flag,vs_hand_avg_la,vs_hand_la_flag,vs_hand_hr_rate,vs_hand_hit_rate,vs_hand_xbh_rate,hr_factor,wind_effect,temp_f,condition,pitcher_grade_label,pitcher_grade_label_vsL,pitcher_grade_label_vsR,pitcher_ip,zone_fit_season,recent_chase_pct,recent_zone_swing_pct,recent_avg_attack_angle,recent_attack_angle_stddev,recent_avg_swing_length,bvp_chase_pct,bvp_zone_swing_pct,bvp_avg_attack_angle,bvp_attack_angle_stddev,bvp_avg_swing_length,vs_hand_chase_pct,vs_hand_zone_swing_pct,vs_hand_avg_attack_angle,vs_hand_attack_angle_stddev,vs_hand_avg_swing_length,hist_hand_chase_pct,hist_hand_zone_swing_pct,hist_hand_avg_attack_angle,hist_hand_attack_angle_stddev,hist_hand_avg_swing_length,pitcher_upper_zone_pct,zone_fit_spatial,chance_of_rain_peak,is_dome,bvp_iso,bvp_pull_pct,bvp_fb350_count,pitcher_games_started
B,2,PHI,Alec Bohm,664761,R,0,False,Chris Sale,519242,Left,ATL,"SL, FF, CH, SI",824873,07:15 PM,ATL,PHI,5,1.08,True,False,True,False,2,1,1,1,0.7089,538,164,5,0,0.0,14.9,22.5,556.0,50.0,0.2413,0.0,2.87,0.84,1.08,288.3,27,⬜ Neutral,56.0,0.0,,7.5,,26.3,4.1,1.042,0.181,0.181,0.395,0.0,0.319,0.789,1.979,0.352,0.0444,0.2557,0.1413,0.4858,0.0865,19,1,13,0,2,10.5,36.8,0.167,26.3,9.1,9.7,0.309,0.326,0.318,0.0,0.353,0.385,0.0,1.905,30,30,0.167,0.143,34,34,0,3,380.0,106.5,deep line drive 380ft 102mph | double 102mph EV | double 97mph EV | double 106mph EV | rocket LD 106mph,12.9,SL,27.26,13.2,False,2.67,True,42.9,-0.46,False,93.7,36.8,74.0,36.8,True,10.5,True,5.3,False,7.8,False,125,5,SL(41%):1/79pa  |  FF(39%):5/154pa  |  CH(11%):2/33pa  |  SI(9%):2/134pa,91.6,34.4,71.5,39.2,False,2.4,False,24.8,True,14.6,False,164,6,90.7,32.9,False,1.8,False,23.8,True,13.9,False,3.66,25.6,9.8,1.0,,,,‼️ Elite,⚠️ Tough,‼️ Elite,149.7,1.905,36.8,68.4,7.5,9.7,7.3,30.4,80.0,6.8,7.9,7.2,35.4,81.1,6.9,8.2,7.3,,,,,,5.8,3.92,,,0.198,34.4,10.0,25
C,1,PHI,Trea Turner,607208,R,0,False,Chris Sale,519242,Left,ATL,"SL, FF, CH, SI",824873,07:15 PM,ATL,PHI,3,0.6,False,False,True,False,1,0,0,2,0.3361,593,197,6,0,0.0,14.9,22.5,556.0,50.0,0.1598,0.0,2.87,0.84,1.08,288.3,27,⬜ Neutral,56.0,0.0,,6.1,,34.4,4.4,0.96,0.121,0.121,0.365,0.0,0.356,0.741,1.687,0.163,0.0273,0.2167,0.1098,0.381,0.0368,25,1,0,1,1,0.0,32.0,0.169,28.0,6.2,15.2,0.295,0.29,0.303,0.0,0.292,0.351,0.0,1.677,23,23,0.169,0.148,19,19,0,7,393.0,105.9,deep fly ball 393ft 101mph | double 102mph EV | rocket LD 102mph | deep fly ball 335ft 94mph | double 94mph EV | deep fl,7.2,FF,23.47,13.3,False,-0.65,False,42.9,-0.46,False,92.1,40.0,70.7,32.0,False,4.0,False,20.0,False,24.8,True,147,3,SL(41%):3/93pa  |  FF(39%):5/149pa  |  CH(11%):2/48pa  |  SI(9%):5/119pa,90.2,32.7,72.1,36.1,False,3.4,False,19.0,False,11.0,False,197,3,89.5,30.5,False,2.5,False,18.3,False,10.4,False,1.52,20.3,6.1,1.0,,,,‼️ Elite,⚠️ Tough,‼️ Elite,149.7,1.677,48.0,80.0,10.0,7.0,7.7,41.5,83.7,6.9,7.4,7.5,44.2,85.3,7.4,7.8,7.5,,,,,,5.8,4.31,,,0.114,27.9,10.0,25
A,3,PIT,Esmerlyn Valdez,699013,R,0,False,Shota Imanaga,684007,Left,CHC,"FF, FS, ST, SI",824631,02:20 PM,CHC,PIT,7,2.044,True,False,False,False,1,3,3,0,0.2583,281,107,4,0,0.0,23.0,25.7,618.0,55.3,0.2473,0.003,4.81,1.62,1.4,426.7,2,🟢 Disciplined,62.0,0.0,,14.6,,20.9,4.2,0.793,0.303,0.303,0.288,0.05,0.814,1.376,2.091,0.375,0.0722,0.1891,0.153,0.4986,0.0893,17,0,19,0,2,0.0,52.9,0.261,5.9,0.0,24.6,0.368,0.334,0.351,0.0,0.071,0.198,0.0,4.577,20,20,0.261,0.282,24,24,0,2,397.0,105.8,deep fly ball 397ft 106mph | deep fly ball 366ft 101mph | double 101mph EV,11.4,FF,28.87,12.3,False,-1.05,False,46.8,-0.39,False,90.4,23.5,73.4,52.9,False,11.8,True,11.8,False,4.5,False,54,6,FF(40%):6/91pa  |  FS(36%):0/5pa  |  ST(14%):1/30pa  |  SI(9%):2/46pa,96.4,31.5,74.2,51.9,True,1.9,False,25.9,True,27.2,True,107,9,95.9,29.0,True,4.7,False,23.4,True,22.3,True,8.41,19.6,15.9,1.0,,,,🤔 Average,🤔 Average,🤔 Average,155.0,4.577,29.4,70.6,16.2,9.1,7.8,33.3,74.1,15.1,9.2,7.8,43.9,73.8,17.0,8.9,8.0,,,,,,6.5,9.27,,,0.558,20.4,7.0,28
B,2,PIT,Bryan Reynolds,668804,L,0,False,Shota Imanaga,684007,Left,CHC,"FF, FS, ST, SI",824631,02:20 PM,CHC,PIT,6,1.9,False,False,False,False,4,2,0,0,0.5876,602,206,6,2,33.3,23.0,25.7,618.0,55.3,0.226,0.0027,4.81,1.62,1.4,426.7,2,🟢 Disciplined,62.0,0.0,,12.1,,24.9,4.4,1.504,0.123,0.123,0.491,0.0,0.46,0.737,2.364,0.277,0.028,0.3427,0.1399,0.5385,0.063,25,1,6,0,2,16.0,36.0,0.187,56.0,6.7,15.3,0.359,0.363,0.381,0.0,0.333,0.512,0.0,2.078,43,43,0.187,0.163,19,19,0,9,393.0,109.1,deep line drive 335ft 106mph | deep fly ball 388ft 109mph | double 109mph EV | deep fly ball 383ft 103mph | double 108mp,5.2,FF,27.53,12.2,False,-0.27,False,46.8,-0.39,False,96.0,48.0,72.4,36.0,True,20.0,True,32.0,True,14.1,False,93,2,FF(40%):7/163pa  |  FS(36%):0/13pa  |  ST(14%):1/43pa  |  SI(9%):1/83pa,94.1,36.6,72.7,32.3,True,3.2,False,22.6,True,7.3,False,206,6,90.8,29.6,False,1.9,False,18.4,False,4.7,False,2.91,25.7,9.2,1.0,,,,🤔 Average,🤔 Average,🤔 Average,155.0,2.078,24.0,84.0,13.7,9.8,6.8,33.3,88.2,6.8,10.3,6.9,43.2,85.4,8.6,10.9,7.2,,,,,,6.5,4.24,,,0.167,31.2,5.0,28
A,3,PIT,Henry Davis,680779,R,0,False,Shota Imanaga,684007,Left,CHC,"FF, FS, ST, SI",824631,02:20 PM,CHC,PIT,5,1.7,False,False,False,False,3,1,1,0,0.5984,261,79,3,0,0.0,23.0,25.7,618.0,55.3,0.2942,0.0035,4.81,1.62,1.4,426.7,2,🟢 Disciplined,59.0,0.0,,8.6,,32.5,3.3,0.516,0.164,0.164,0.047,0.0,0.258,0.729,1.054,0.397,0.0491,0.1548,0.0633,0.3163,0.1191,10,1,0,1,1,10.0,40.0,0.15,50.0,14.3,13.8,0.253,0.298,0.26,0.0,0.375,0.368,0.0,3.183,31,31,0.15,0.135,24,24,0,1,379.0,97.8,deep fly ball 379ft 98mph,8.9,FF,34.47,17.5,False,0.18,False,46.8,-0.39,False,89.6,70.0,67.1,40.0,False,10.0,True,40.0,True,16.0,False,46,1,FF(40%):3/79pa  |  FS(36%):0/2pa  |  ST(14%):0/25pa  |  SI(9%):3/61pa,93.8,37.0,73.2,32.6,True,2.2,False,19.6,False,30.2,False,79,2,90.1,30.4,False,1.3,False,19.0,False,23.9,True,2.53,11.4,3.8,1.0,,,,🤔 Average,🤔 Average,🤔 Average,155.0,3.183,50.0,90.0,7.6,9.8,6.7,52.2,87.0,9.8,7.9,6.9,53.2,89.9,10.0,11.6,7.0,,,,,,6.5,5.55,,,0.093,34.8,4.0,28
B,2,SD,Manny Machado,592518,R,0,False,Anthony Molina,683627,Right,SF,"FF, CH, SL, CU",823173,10:15 PM,SF,SD,5,2.0,False,False,False,False,5,0,0,0,0.4652,572,430,5,1,20.0,21.5,24.6,65.0,50.8,0.2444,0.0,5.06,1.01,1.57,373.7,20,🟢 Disciplined,59.0,0.0,,10.8,,30.1,4.2,1.041,0.323,0.323,0.167,0.0,0.622,0.839,2.177,0.402,0.077,0.2486,0.1169,0.5196,0.0959,20,2,7,0,2,5.0,50.0,0.219,30.0,14.3,14.9,0.324,0.345,0.355,0.0,0.438,0.59,0.0,3.283,37,37,0.219,0.19,20,20,0,2,390.0,102.2,deep fly ball 390ft 102mph | deep fly ball 368ft 102mph | double 102mph EV,7.7,FF,34.79,5.5,False,0.86,False,,-0.01,False,93.6,40.0,75.7,50.0,True,20.0,True,30.0,True,24.3,True,232,15,FF(48%):14/172pa  |  CH(22%):1/58pa  |  SL(18%):3/69pa  |  CU(12%):0/29pa,90.4,26.7,73.0,31.5,False,4.3,False,20.3,False,16.5,False,430,20,90.1,30.5,False,3.3,False,17.7,False,12.5,False,4.65,19.8,7.7,1.0,,,,⚠️ Tough,⚠️ Tough,🤔 Average,38.7,3.283,45.0,85.0,9.0,5.8,7.7,50.0,79.7,7.6,8.0,7.9,44.4,81.2,7.6,7.8,7.9,,,,,,7.7,7.46,,,0.262,27.6,22.0,2
B,2,SD,Fernando Tatis Jr.,665487,R,0,False,Anthony Molina,683627,Right,SF,"FF, CH, SL, CU",823173,10:15 PM,SF,SD,5,1.45,False,False,False,False,2,2,1,0,0.3355,591,449,6,0,0.0,21.5,24.6,65.0,50.8,0.3157,0.0,5.06,1.01,1.57,373.7,20,🟢 Disciplined,59.0,0.0,,9.3,,26.3,4.3,1.136,0.159,0.159,0.144,0.0,0.331,0.79,1.758,0.271,0.0368,0.2625,0.0701,0.4062,0.0625,24,1,7,0,1,0.0,33.3,0.16,29.2,7.1,11.7,0.356,0.38,0.352,0.0,0.136,0.33,0.0,2.605,27,27,0.16,0.164,24,24,0,4,380.0,102.9,rocket LD 101mph | deep fly ball 380ft 102mph | deep fly ball 337ft 97mph | rocket LD 103mph,12.8,CH,26.51,12.6,False,0.62,False,,-0.01,False,95.7,45.8,77.1,33.3,True,8.3,True,16.7,False,12.9,False,234,8,FF(48%):4/167pa  |  CH(22%):3/52pa  |  SL(18%):6/87pa  |  CU(12%):1/21pa,95.3,42.7,75.9,32.9,True,6.4,True,19.2,False,11.9,False,449,12,93.4,40.5,True,4.9,False,16.3,False,6.6,False,2.67,25.8,7.3,1.0,,,,⚠️ Tough,⚠️ Tough,🤔 Average,38.7,2.605,41.7,70.8,7.1,6.2,7.2,42.3,85.5,8.1,6.7,7.3,41.2,81.1,6.6,8.1,7.2,,,,,,7.7,5.44,,,0.167,30.3,19.0,2
C,1,SD,Ty France,664034,R,0,False,Anthony Molina,683627,Right,SF,"FF, CH, SL, CU",823173,10:15 PM,SF,SD,5,0.9,False,False,False,False,1,2,0,2,0.308,431,302,6,0,0.0,21.5,24.6,65.0,50.8,0.2497,0.0,5.06,1.01,1.57,373.7,20,⬜ Neutral,56.0,0.0,,7.6,,32.7,3.8,0.925,0.183,0.183,0.21,0.016,0.497,0.886,1.713,0.21,0.0479,0.2426,0.107,0.4495,0.055,23,1,16,0,1,0.0,47.8,0.222,26.1,0.0,17.4,0.38,0.343,0.388,0.0,0.263,0.438,0.0,3.554,20,20,0.222,0.216,17,17,0,5,394.0,103.1,double 103mph EV | double 98mph EV | deep fly ball 394ft 102mph | deep fly ball 349ft 97mph | deep fly ball 384ft 98mph,7.3,SL,20.18,11.1,False,0.56,False,,-0.01,False,92.1,34.8,71.9,47.8,False,8.7,True,21.7,False,17.3,False,159,8,FF(48%):4/137pa  |  CH(22%):3/43pa  |  SL(18%):5/49pa  |  CU(12%):0/27pa,93.0,28.3,70.6,30.8,False,5.0,True,22.0,True,19.1,False,302,15,91.6,32.8,False,4.0,False,18.5,False,14.6,False,4.97,26.2,9.6,1.0,,,,⚠️ Tough,⚠️ Tough,🤔 Average,38.7,3.554,52.2,82.6,13.3,7.6,7.7,50.3,89.3,10.0,10.5,7.4,48.0,88.4,9.9,11.0,7.5,,,,,,7.7,7.58,,,0.23,27.7,16.0,2
B,2,SEA,Cal Raleigh,663728,L,0,False,Jeffrey Springs,605488,Left,ATH,"FF, CH, SL",824954,09:40 PM,ATH,SEA,4,1.0,False,False,True,False,2,0,0,2,0.4493,432,151,5,0,0.0,24.0,25.3,526.0,47.7,0.3618,0.0,5.65,1.37,1.56,382.0,5,🟢 Disciplined,62.0,0.0,,12.6,,35.8,4.1,0.992,0.206,0.206,0.207,0.0,0.537,1.224,1.817,0.496,0.0498,0.2395,0.0998,0.4389,0.1197,21,1,11,0,2,4.8,33.3,0.21,28.6,11.1,22.9,0.308,0.316,0.338,0.0,0.333,0.549,0.0,4.202,26,26,0.21,0.193,14,14,0,4,369.0,101.7,deep fly ball 369ft 102mph | double 102mph EV | rocket LD 102mph | double 94mph EV | deep line drive 364ft 102mph | doub,3.5,FF,20.36,29.3,False,-0.38,False,40.0,0.88,False,92.1,28.6,72.3,33.3,False,14.3,True,19.0,False,22.3,True,98,5,FF(44%):6/163pa  |  CH(28%):1/54pa  |  SL(22%):5/52pa,91.7,22.4,72.9,29.6,False,4.1,False,17.3,False,21.4,False,151,7,90.4,17.9,False,4.0,False,16.6,False,19.3,False,4.64,15.2,4.6,1.0,,,,🎯 Target,🎯 Target,🎯 Target,128.0,4.202,57.1,52.4,18.2,7.9,8.0,58.2,78.6,15.0,8.7,7.8,60.9,78.1,16.0,10.5,7.9,,,,,,8.6,8.24,,,0.176,35.7,5.0,26
B,2,SEA,Brock Rodden,801126,L,0,False,Jeffrey Springs,605488,Left,ATH,"FF, CH, SL",824954,09:40 PM,ATH,SEA,3,0.95,False,False,False,False,2,1,0,0,0.4107,60,17,4,1,25.0,24.0,25.3,526.0,47.7,0.2972,0.0,5.65,1.37,1.56,382.0,5,🟢 Disciplined,62.0,0.0,,13.7,,30.5,3.3,0.973,0.0,0.0,0.116,0.0,0.312,1.017,1.089,0.0,0.0,0.2932,0.035,0.3282,0.0,10,0,999,0,0,0.0,40.0,0.099,50.0,0.0,25.0,0.301,0.229,0.317,0.0,0.111,0.55,0.0,0.0,16,16,0.099,0.098,19,19,0,1,270.0,106.3,double 106mph EV,8.7,FF,23.37,31.7,False,-1.09,False,40.0,0.88,False,89.0,30.0,64.9,40.0,False,0.0,False,20.0,False,25.7,True,11,0,FF(44%):0/21pa  |  CH(28%):0/10pa  |  SL(22%):0/4pa,95.3,45.5,66.3,18.2,True,0.0,False,9.1,False,7.0,False,17,0,89.6,29.4,False,0.0,False,17.6,False,10.5,False,0.0,23.5,0.0,1.0,,,,🎯 Target,🎯 Target,🎯 Target,128.0,0.0,30.0,70.0,13.9,12.2,6.8,36.4,90.9,11.6,10.1,7.1,41.2,76.5,12.8,10.2,7.1,,,,,,8.6,0.11,,,0.0,45.5,1.0,26
C,1,SEA,Jhonny Pereda,640902,R,0,False,Jeffrey Springs,605488,Left,ATH,"FF, CH, SL",824954,09:40 PM,ATH,SEA,2,0.5,False,False,True,False,1,0,0,1,0.2389,87,26,3,1,33.3,24.0,25.3,526.0,47.7,0.1706,0.0,5.65,1.37,1.56,382.0,5,⬜ Neutral,56.0,0.0,,5.0,,26.0,3.1,0.836,0.0,0.0,0.0,0.0,0.346,0.727,0.836,0.219,0.0,0.2675,0.0,0.2675,0.07,10,0,44,0,0,0.0,30.0,0.073,20.0,0.0,11.5,0.289,0.337,0.296,0.0,0.0,0.404,0.0,0.0,9,9,0.073,0.073,22,22,0,0,0.0,0.0,,9.8,CH,32.31,-2.2,False,0.32,False,40.0,0.88,False,96.8,40.0,70.9,30.0,True,0.0,False,0.0,False,14.5,False,16,0,FF(44%):0/26pa  |  CH(28%):0/6pa  |  SL(22%):0/17pa,87.0,37.5,71.3,12.5,False,0.0,False,12.5,False,15.5,False,26,0,90.2,38.5,False,0.0,False,7.7,False,8.4,False,0.0,23.1,0.0,1.0,,,,🎯 Target,🎯 Target,🎯 Target,128.0,0.0,30.0,90.0,7.0,7.1,7.5,31.2,87.5,6.0,7.4,7.3,34.6,80.8,6.6,8.0,7.4,,,,,,8.6,2.02,,,0.0,43.8,1.0,26
A,3,SF,Christian Koss,683766,R,0,False,Robbie Ray,592662,Left,SD,"FF, CH, SL, SI",823173,10:15 PM,SF,SD,8,2.604,False,False,False,False,2,3,3,0,0.6719,161,45,7,0,0.0,23.3,26.3,570.0,54.0,0.3175,0.0,2.82,0.8,1.15,303.0,29,⬜ Neutral,56.0,0.0,,4.9,,39.7,3.2,0.693,0.297,0.297,0.0,0.0,0.09,0.575,1.584,0.504,0.092,0.2147,0.092,0.4907,0.156,25,3,0,1,1,4.0,28.0,0.15,44.0,14.3,15.5,0.263,0.235,0.29,0.0,0.391,0.449,0.0,1.241,31,31,0.15,0.11,20,20,0,1,258.0,105.6,rocket LD 106mph,8.0,CH,38.38,13.3,False,-0.93,False,40.0,-0.16,False,76.7,16.0,65.0,28.0,False,4.0,False,24.0,True,21.6,False,39,3,FF(37%):2/51pa  |  CH(22%):1/15pa  |  SL(20%):0/19pa  |  SI(12%):0/38pa,83.7,25.6,66.5,38.5,False,5.1,True,23.1,True,17.2,False,45,4,83.8,24.4,False,6.7,True,24.4,True,15.6,False,8.89,22.2,11.1,1.0,,,,🤔 Average,💥 Hittable,💥 Hittable,298.7,1.241,44.0,80.0,7.6,13.6,6.6,59.0,74.4,9.5,15.3,6.9,57.8,77.8,9.9,14.5,7.0,,,,,,7.0,3.18,,,0.237,46.2,4.0,27
B,2,SF,Shay Whitcomb,694376,R,0,False,Robbie Ray,592662,Left,SD,"FF, CH, SL, SI",823173,10:15 PM,SF,SD,8,1.89,True,False,False,False,1,4,3,0,0.6523,72,21,5,1,20.0,23.3,26.3,570.0,54.0,0.4356,0.0,2.82,0.8,1.15,303.0,29,⬜ Neutral,52.0,0.0,,2.4,,36.9,2.7,0.56,0.104,0.104,0.154,0.0,0.1,0.722,1.025,0.05,0.0382,0.2068,0.0949,0.3782,0.0184,19,0,36,0,2,5.3,47.4,0.15,31.6,0.0,20.8,0.216,0.256,0.228,0.0,0.059,0.326,0.0,3.682,21,21,0.15,0.162,25,25,0,4,353.0,105.1,deep line drive 342ft 94mph | double 94mph EV | deep line drive 353ft 105mph | rocket LD 105mph | deep fly ball 349ft 93,12.1,FF,33.35,10.9,False,0.51,False,40.0,-0.16,False,88.4,26.3,72.3,47.4,False,5.3,True,10.5,False,11.2,False,17,1,FF(37%):1/20pa  |  CH(22%):0/7pa  |  SL(20%):0/7pa  |  SI(12%):1/14pa,90.2,23.5,71.3,35.3,False,17.6,True,29.4,True,26.2,True,21,1,90.3,23.8,False,14.3,True,28.6,True,24.2,True,4.76,14.3,9.5,1.0,,,,🤔 Average,💥 Hittable,💥 Hittable,298.7,3.682,36.8,78.9,9.2,8.7,7.5,35.3,76.5,12.2,9.5,7.6,38.1,76.2,11.5,9.8,7.6,,,,,,7.0,6.6,,,0.235,35.3,2.0,27
C,1,SF,Rafael Devers,646240,L,0,False,Robbie Ray,592662,Left,SD,"FF, CH, SL, SI",823173,10:15 PM,SF,SD,2,0.8,False,False,False,False,2,0,0,0,0.5451,586,202,7,2,28.6,23.3,26.3,570.0,54.0,0.2068,0.0,2.82,0.8,1.15,303.0,29,🟢 Disciplined,59.0,0.0,,11.4,,29.9,4.3,0.902,0.252,0.252,0.29,0.0,0.544,1.215,1.949,0.584,0.0581,0.2076,0.1248,0.4485,0.1344,31,4,11,0,2,12.9,35.5,0.321,19.4,12.5,17.9,0.374,0.349,0.413,0.0,0.615,0.604,0.0,3.845,41,41,0.321,0.26,23,23,0,4,400.0,109.7,deep line drive 343ft 110mph | double 110mph EV | double 102mph EV | rocket LD 102mph | deep fly ball 400ft 107mph | dou,7.6,CH,28.35,19.5,False,0.78,False,40.0,-0.16,False,95.5,41.9,71.1,35.5,True,19.4,True,19.4,False,16.5,False,151,3,FF(37%):15/204pa  |  CH(22%):0/62pa  |  SL(20%):4/68pa  |  SI(12%):1/80pa,90.4,30.5,69.1,29.1,False,4.0,False,16.6,False,8.3,False,202,5,90.0,28.7,False,5.0,False,20.8,False,13.1,False,2.48,14.9,5.9,1.0,,,,🤔 Average,💥 Hittable,💥 Hittable,298.7,3.845,48.4,71.0,12.6,8.0,7.5,49.7,86.8,7.3,8.3,7.3,48.5,84.7,8.1,8.0,7.3,,,,,,7.0,9.36,,,0.104,27.8,6.0,27
C,1,STL,Leo Bernal,699024,L,0,False,Unknown (nan),nan,?,CWS,---,823012,08:15 PM,STL,CWS,2,0.8,False,False,False,False,2,0,0,0,0.5727,36,0,7,0,0.0,,,,,0.1723,0.0,3.56,0.98,1.28,202.0,21,🟢 Disciplined,63.0,0.0,,11.1,,19.7,4.5,1.161,0.145,0.145,0.145,0.0,0.581,0.726,1.742,0.726,0.0323,0.2581,0.0645,0.3871,0.1613,31,1,23,0,2,3.2,45.2,0.186,22.6,5.0,8.3,0.343,0.391,0.348,0.0,0.148,0.37,0.0,0.0,33,33,0.186,0.194,6,6,0,9,377.0,109.8,deep fly ball 351ft 94mph | deep fly ball 357ft 99mph | rocket LD 102mph | rocket LD 105mph | double 110mph EV | deep fl,0.0,,28.35,12.4,False,-0.47,False,,,False,94.4,48.4,73.3,45.2,True,3.2,False,25.8,True,12.0,False,0,0,---,,,,,False,,False,,False,,False,0,0,,,False,,False,,False,,False,,,,1.0,,,,,,,0.0,0.0,32.3,80.6,8.0,8.4,7.3,,,,,,,,,,,,,,,,,,,,,,,0
B,2,TB,Cedric Mullins,656775,L,0,False,Unknown (nan),nan,?,HOU,---,822930,07:10 PM,TB,HOU,4,1.6,False,False,False,False,4,0,0,0,0.6329,443,0,4,1,25.0,,,,,0.3129,0.0,3.52,1.12,1.19,304.3,14,🟢 Disciplined,59.0,0.0,,10.1,,31.2,3.8,0.548,0.0,0.0,0.0,0.0,0.821,0.0,0.548,0.548,0.0,0.1429,0.0,0.1429,0.1429,14,0,19,0,2,7.1,42.9,0.142,14.3,0.0,13.3,0.286,0.277,0.285,0.0,0.0,0.275,0.0,0.0,34,34,0.142,0.142,11,11,0,2,374.0,103.8,deep fly ball 374ft 104mph | rocket LD 101mph,0.0,,28.53,15.6,False,1.21,False,,,False,91.4,28.6,71.9,42.9,False,7.1,True,42.9,True,26.0,True,0,0,---,,,,,False,,False,,False,,False,0,0,,,False,,False,,False,,False,,,,1.0,,,,,,,0.0,0.0,57.1,78.6,8.9,6.4,7.1,,,,,,,,,,,,,,,,,,,,,,,0
C,1,TB,Junior Caminero,691406,R,0,False,Unknown (nan),nan,?,HOU,---,822930,07:10 PM,TB,HOU,2,0.8,False,False,False,False,2,0,0,0,0.6589,603,0,6,0,0.0,,,,,0.3787,0.0,3.52,1.12,1.19,304.3,14,🟢 Disciplined,63.0,0.0,,11.3,,30.0,4.3,0.931,0.31,0.31,0.155,0.0,0.621,1.087,2.018,0.776,0.0714,0.2143,0.1071,0.4643,0.1786,28,2,0,1,3,7.1,39.3,0.26,21.4,10.0,13.1,0.395,0.37,0.394,0.0,0.304,0.391,0.0,0.0,34,34,0.26,0.252,5,5,0,2,384.0,107.0,deep line drive 384ft 105mph | double 107mph EV,0.0,,30.96,9.2,False,-1.16,False,,,False,93.7,35.7,77.5,39.3,True,10.7,True,10.7,False,3.8,False,0,0,---,,,,,False,,False,,False,,False,0,0,,,False,,False,,False,,False,,,,1.0,,,,,,,0.0,0.0,53.6,78.6,9.1,7.5,8.8,,,,,,,,,,,,,,,,,,,,,,,0
C,1,TB,Yandy Díaz,650490,R,0,False,Unknown (nan),nan,?,HOU,---,822930,07:10 PM,TB,HOU,2,0.8,False,False,False,False,2,0,0,0,0.3869,594,0,6,1,16.7,,,,,0.3766,0.0,3.52,1.12,1.19,304.3,14,🟢 Disciplined,59.0,0.0,,8.1,,28.8,4.4,1.588,0.159,0.159,0.317,0.0,0.317,0.317,2.382,0.476,0.0357,0.3571,0.1071,0.5357,0.1071,28,1,0,1,2,3.6,32.1,0.171,35.7,7.1,9.3,0.37,0.37,0.38,0.0,0.192,0.436,0.0,0.0,32,32,0.171,0.167,13,13,0,5,388.0,104.0,deep line drive 333ft 94mph | deep line drive 333ft 102mph | double 103mph EV | deep fly ball 388ft 104mph | deep fly ba,0.0,,21.0,4.3,False,1.16,False,,,False,94.1,53.6,74.2,32.1,True,7.1,True,7.1,False,6.7,False,0,0,---,,,,,False,,False,,False,,False,0,0,,,False,,False,,False,,False,,,,1.0,,,,,,,0.0,0.0,42.9,89.3,1.3,6.6,7.6,,,,,,,,,,,,,,,,,,,,,,,0
